region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,InTransit,Transfer,NVC
EU,3900,2022EU3900,KEV,Ready,09-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,3907,2022EU3907,RGA,Issued,08-Nov-2020,11-Jan-2022,3,0,0,0,0,0,0
EU,3910,2022EU3910,TIA,Ready,15-Oct-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,3913,2022EU3913,PRI,Issued,27-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,3917,2022EU3917,WRW,Ready,20-Oct-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,3921,2022EU3921,AKD,Ready,20-Oct-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,3927,2022EU3927,NPL,Ready,08-Nov-2020,07-Jan-2022,0,0,3,0,0,0,0
EU,3932,2022EU3932,KEV,Refused,09-Nov-2020,04-Jan-2022,0,0,0,1,0,0,0
EU,3953,2022EU3953,,In Transit,,,0,0,0,0,1,0,0
EU,3965,2022EU3965,AKD,Ready,16-Oct-2020,23-Dec-2021,0,0,1,0,0,0,0
EU,3968,2022EU3968,TBL,Ready,03-Nov-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,3971,2022EU3971,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,3973,2022EU3973,NPL,Issued,27-Oct-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,3976,2022EU3976,NCS,Ready,09-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,3979,2022EU3979,NPL,Ready,25-Oct-2020,13-Dec-2021,0,0,2,0,0,0,0
EU,3983,2022EU3983,MDD,Ready,09-Nov-2020,21-Dec-2021,0,0,2,0,0,0,0
EU,3989,2022EU3989,ATA,Ready,05-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,4003,2022EU4003,TIA,Ready,31-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4019,2022EU4019,TIA,Ready,04-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,4022,2022EU4022,KEV,Ready,28-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,4024,2022EU4024,WRW,Issued,23-Oct-2020,07-Jan-2022,1,0,3,0,0,0,0
EU,4030,2022EU4030,NPL,Ready,10-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,4033,2022EU4033,TBL,Ready,22-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,4048,2022EU4048,TBL,Ready,03-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,4052,2022EU4052,SKO,Ready,03-Nov-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,4055,2022EU4055,KEV,Ready,10-Oct-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,4067,2022EU4067,PRI,Issued,10-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,4069,2022EU4069,WRW,Issued,18-Oct-2020,10-Jan-2022,1,0,0,0,0,0,0
EU,4090,2022EU4090,BLG,Issued,18-Oct-2020,30-Dec-2021,4,0,0,0,0,0,0
EU,4095,2022EU4095,BCH,Ready,09-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,4097,2022EU4097,AKD,Ready,28-Oct-2020,10-Jan-2022,0,0,5,0,0,0,0
EU,4122,2022EU4122,ATH,Refused,05-Nov-2020,04-Jan-2022,0,0,0,1,0,0,0
EU,4125,2022EU4125,WRW,Ready,26-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,4126,2022EU4126,TIA,Issued,20-Oct-2020,15-Dec-2021,4,0,0,0,0,0,0
EU,4132,2022EU4132,LND,Ready,02-Nov-2020,21-Dec-2021,0,0,3,0,0,0,0
EU,4141,2022EU4141,WRW,Issued,08-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,4143,2022EU4143,KEV,Refused,28-Oct-2020,13-Jan-2022,0,0,0,2,0,0,0
EU,4151,2022EU4151,MDD,Ready,21-Oct-2020,21-Dec-2021,0,0,6,0,0,0,0
EU,4157,2022EU4157,THT,Ready,23-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,4159,2022EU4159,WRW,Ready,09-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,4168,2022EU4168,BCH,Ready,12-Oct-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,4169,2022EU4169,TIA,Ready,09-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4173,2022EU4173,TBL,Ready,03-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,4174,2022EU4174,TIA,Ready,31-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,4195,2022EU4195,WRW,Ready,09-Nov-2020,12-Jan-2022,0,0,2,0,0,0,0
EU,4231,2022EU4231,WRW,Issued,13-Oct-2020,15-Dec-2021,1,0,0,0,0,0,0
EU,4242,2022EU4242,WRW,Ready,11-Oct-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,4247,2022EU4247,RKJ,Ready,26-Oct-2020,13-Dec-2021,0,0,5,0,0,0,0
EU,4248,2022EU4248,PRI,Issued,09-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,4268,2022EU4268,KEV,Ready,24-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,4273,2022EU4273,SKO,Ready,10-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4274,2022EU4274,THT,Ready,30-Oct-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,4285,2022EU4285,WRW,Issued,11-Oct-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,4289,2022EU4289,BKK,Administrative Processing,06-Nov-2020,10-Jan-2022,0,1,0,0,0,0,0
EU,4290,2022EU4290,THT,Ready,27-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,4299,2022EU4299,LND,Ready,15-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,4311,2022EU4311,ATA,Ready,09-Nov-2020,28-Dec-2021,0,0,4,0,0,0,0
EU,4313,2022EU4313,BDP,Ready,10-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,4316,2022EU4316,KEV,Ready,09-Nov-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,4334,2022EU4334,TBL,Ready,15-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,4338,2022EU4338,WRW,Ready,26-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,4346,2022EU4346,LND,Ready,08-Nov-2020,07-Jan-2022,0,0,5,0,0,0,0
EU,4382,2022EU4382,ANK,Issued,28-Oct-2020,15-Dec-2021,1,0,0,0,0,0,0
EU,4414,2022EU4414,THT,Ready,02-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,4428,2022EU4428,VIL,Ready,08-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,4446,2022EU4446,MDD,Ready,07-Nov-2020,21-Dec-2021,0,0,3,0,0,0,0
EU,4476,2022EU4476,CHS,Issued,14-Oct-2020,27-Dec-2021,3,0,0,0,0,0,0
EU,4477,2022EU4477,WRW,Ready,29-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,4489,2022EU4489,BDP,Ready,08-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,4510,2022EU4510,KEV,Ready,10-Nov-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,4514,2022EU4514,TIA,Ready,29-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4524,2022EU4524,TIA,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4554,2022EU4554,TKY,Ready,09-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,4556,2022EU4556,THT,Ready,20-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,4564,2022EU4564,ATA,Ready,01-Nov-2020,28-Dec-2021,0,0,5,0,0,0,0
EU,4585,2022EU4585,LND,Ready,22-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,4588,2022EU4588,WRW,Ready,06-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,4598,2022EU4598,,In Transit,,,0,0,0,0,1,0,0
EU,4602,2022EU4602,TIA,Issued,18-Oct-2020,21-Dec-2021,1,0,0,0,0,0,0
EU,4608,2022EU4608,TBL,Ready,03-Nov-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,4625,2022EU4625,BKK,Ready,25-Oct-2020,05-Jan-2022,0,0,4,0,0,0,0
EU,4638,2022EU4638,ATA,Ready,30-Oct-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,4640,2022EU4640,KEV,Ready,06-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,4684,2022EU4684,MDD,Ready,15-Oct-2020,21-Dec-2021,0,0,2,0,0,0,0
EU,4700,2022EU4700,,In Transit,,,0,0,0,0,1,0,0
EU,4701,2022EU4701,KEV,Ready,27-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,4710,2022EU4710,ATA,Ready,08-Nov-2020,10-Dec-2021,0,0,2,0,0,0,0
EU,4719,2022EU4719,TIA,Issued,09-Nov-2020,29-Dec-2021,1,0,0,0,0,0,0
EU,4724,2022EU4724,TIA,Ready,02-Nov-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,4732,2022EU4732,BCH,Issued,27-Oct-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,4751,2022EU4751,WRW,Ready,04-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,4769,2022EU4769,TIA,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4811,2022EU4811,PRS,Ready,30-Oct-2020,06-Jan-2022,0,0,5,0,0,0,0
EU,4829,2022EU4829,FRN,Ready,09-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,4833,2022EU4833,ANK,Issued,17-Oct-2020,05-Jan-2022,2,0,0,0,0,0,0
EU,4835,2022EU4835,WRW,Ready,26-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,4854,2022EU4854,SKO,Ready,15-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,4858,2022EU4858,AMS,Ready,08-Nov-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,4869,2022EU4869,WRW,Ready,04-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,4871,2022EU4871,NPL,Ready,27-Oct-2020,07-Jan-2022,0,0,2,0,0,0,0
EU,4874,2022EU4874,AKD,Ready,09-Nov-2020,23-Dec-2021,0,0,5,0,0,0,0
EU,4881,2022EU4881,TBL,Ready,06-Nov-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,4905,2022EU4905,BKK,Ready,10-Oct-2020,13-Dec-2021,0,0,2,0,0,0,0
EU,4910,2022EU4910,THT,Ready,10-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,4953,2022EU4953,THT,Ready,05-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,4981,2022EU4981,NPL,Ready,04-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,5000,2022EU5000,KEV,Ready,07-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,5003,2022EU5003,KEV,Issued,06-Nov-2020,29-Dec-2021,2,0,0,0,0,0,0
EU,5013,2022EU5013,ATA,Ready,25-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,5032,2022EU5032,WRW,Ready,09-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,5045,2022EU5045,PRI,Issued,25-Oct-2020,12-Jan-2022,2,0,0,0,0,0,0
EU,5050,2022EU5050,NPL,Ready,04-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,5051,2022EU5051,BLG,Ready,05-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,5054,2022EU5054,PRI,Issued,09-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,5065,2022EU5065,ATH,Ready,08-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,5071,2022EU5071,BRS,Issued,25-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,5164,2022EU5164,KEV,Refused,25-Oct-2020,22-Dec-2021,0,0,0,4,0,0,0
EU,5183,2022EU5183,NPL,Ready,03-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,5187,2022EU5187,TIA,Ready,10-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,5188,2022EU5188,TBL,Ready,31-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,5190,2022EU5190,TIA,Ready,30-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,5197,2022EU5197,SOF,Issued,09-Nov-2020,20-Dec-2021,1,0,0,0,0,0,0
EU,5203,2022EU5203,KEV,Ready,14-Oct-2020,12-Jan-2022,0,0,2,0,0,0,0
EU,5212,2022EU5212,PRI,Issued,26-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,5213,2022EU5213,ANK,Ready,08-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,5218,2022EU5218,WRW,Ready,28-Oct-2020,22-Dec-2021,0,0,2,0,0,0,0
EU,5229,2022EU5229,WRW,Ready,18-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,5240,2022EU5240,NCS,Ready,09-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,5241,2022EU5241,ABD,Ready,08-Nov-2020,05-Dec-2021,0,0,4,0,0,0,0
EU,5272,2022EU5272,PRI,Issued,23-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,5274,2022EU5274,KEV,Ready,08-Oct-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,5275,2022EU5275,TBL,Ready,03-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,5276,2022EU5276,ATA,Ready,01-Nov-2020,28-Dec-2021,0,0,5,0,0,0,0
EU,5290,2022EU5290,NPL,Ready,04-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,5339,2022EU5339,WRW,Ready,27-Oct-2020,30-Dec-2021,0,0,1,0,0,0,0
EU,5347,2022EU5347,NPL,Refused,05-Nov-2020,21-Dec-2021,0,0,0,1,0,0,0
EU,5366,2022EU5366,THT,Ready,09-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,5371,2022EU5371,SOF,Ready,23-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,5392,2022EU5392,KEV,Issued,15-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,5407,2022EU5407,KEV,Administrative Processing,16-Oct-2020,13-Jan-2022,0,1,0,0,0,0,0
EU,5413,2022EU5413,AKD,Ready,05-Nov-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,5420,2022EU5420,LND,Ready,26-Oct-2020,21-Dec-2021,0,0,1,0,0,0,0
EU,5427,2022EU5427,SOF,Ready,31-Oct-2020,22-Dec-2021,0,0,1,0,0,0,0
EU,5430,2022EU5430,WRW,Ready,04-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,5435,2022EU5435,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,5441,2022EU5441,WRW,Issued,08-Nov-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,5457,2022EU5457,STK,Ready,25-Oct-2020,12-Jan-2022,0,0,3,0,0,0,0
EU,5470,2022EU5470,WRW,Ready,02-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,5473,2022EU5473,THT,Ready,17-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,5484,2022EU5484,THT,Ready,04-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,5489,2022EU5489,PRI,Issued,01-Nov-2020,22-Dec-2021,4,0,0,0,0,0,0
EU,5496,2022EU5496,KEV,Ready,08-Nov-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,5500,2022EU5500,HNK,Ready,17-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,5529,2022EU5529,TBL,Ready,10-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,5530,2022EU5530,GUZ,Ready,10-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,5548,2022EU5548,NCS,Ready,30-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,5549,2022EU5549,LND,Ready,09-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,5608,2022EU5608,SKO,Ready,06-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,5611,2022EU5611,BCH,Ready,05-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,5614,2022EU5614,PRI,Issued,09-Nov-2020,12-Jan-2022,3,0,0,0,0,0,0
EU,5617,2022EU5617,WRW,Ready,26-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,5619,2022EU5619,HNK,Refused,15-Oct-2020,06-Jan-2022,0,0,0,2,0,0,0
EU,5629,2022EU5629,JRS,Ready,31-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,5637,2022EU5637,TBL,Ready,08-Oct-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,5651,2022EU5651,AKD,Ready,04-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,5660,2022EU5660,ATA,Ready,23-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,5668,2022EU5668,DBL,Refused,10-Nov-2020,13-Jan-2022,0,0,3,1,0,0,0
EU,5670,2022EU5670,THT,Ready,29-Oct-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,5689,2022EU5689,SKO,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,5694,2022EU5694,THT,Ready,22-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,5707,2022EU5707,THT,Ready,23-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,5713,2022EU5713,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,5715,2022EU5715,AKD,Ready,14-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,5720,2022EU5720,PRS,Issued,08-Nov-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,5723,2022EU5723,TIA,Administrative Processing,23-Oct-2020,13-Jan-2022,0,1,0,0,0,0,0
EU,5728,2022EU5728,NPL,Ready,16-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,5744,2022EU5744,YRV,Issued,30-Oct-2020,09-Dec-2021,1,0,0,0,0,0,0
EU,5792,2022EU5792,KEV,Ready,01-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,5805,2022EU5805,WRW,Ready,31-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,5811,2022EU5811,ATA,Ready,20-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,5816,2022EU5816,AKD,Ready,10-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,5827,2022EU5827,BLG,Ready,24-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,5830,2022EU5830,WRW,Ready,27-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,5835,2022EU5835,PRG,Issued,25-Oct-2020,07-Dec-2021,3,0,0,0,0,0,0
EU,5860,2022EU5860,PRG,Issued,09-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,5861,2022EU5861,MDD,Ready,27-Oct-2020,21-Dec-2021,0,0,1,0,0,0,0
EU,5868,2022EU5868,BCH,Ready,05-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,5942,2022EU5942,KEV,Ready,18-Oct-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,5944,2022EU5944,VIL,Ready,31-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,5953,2022EU5953,BCH,Ready,11-Oct-2020,07-Jan-2022,0,0,2,0,0,0,0
EU,5957,2022EU5957,THT,Ready,08-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,5987,2022EU5987,TBL,Ready,11-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,5991,2022EU5991,KEV,Ready,08-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,5997,2022EU5997,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,5998,2022EU5998,BCH,Issued,20-Oct-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,6012,2022EU6012,WRW,Ready,09-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,6013,2022EU6013,KEV,Ready,31-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,6024,2022EU6024,WRW,Ready,11-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,6044,2022EU6044,KEV,Ready,30-Oct-2020,12-Jan-2022,0,0,2,0,0,0,0
EU,6064,2022EU6064,ATA,Ready,14-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,6072,2022EU6072,THT,Ready,02-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,6090,2022EU6090,CHS,Issued,08-Nov-2020,29-Dec-2021,3,0,0,0,0,0,0
EU,6103,2022EU6103,BKK,Ready,05-Nov-2020,13-Dec-2021,0,0,1,0,0,0,0
EU,6144,2022EU6144,LND,Ready,05-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,6152,2022EU6152,ATA,Ready,23-Oct-2020,28-Dec-2021,0,0,2,0,0,0,0
EU,6182,2022EU6182,,In Transit,,,0,0,0,0,1,0,0
EU,6185,2022EU6185,TBL,Ready,25-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,6219,2022EU6219,WRW,Ready,09-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,6226,2022EU6226,THT,Ready,20-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,6238,2022EU6238,PRI,Issued,05-Nov-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,6254,2022EU6254,ANK,Issued,29-Oct-2020,15-Dec-2021,1,0,0,0,0,0,0
EU,6261,2022EU6261,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,6262,2022EU6262,KEV,Ready,28-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,6264,2022EU6264,AKD,Ready,20-Oct-2020,11-Jan-2022,0,0,5,0,0,0,0
EU,6265,2022EU6265,NPL,Ready,09-Nov-2020,13-Dec-2021,0,0,1,0,0,0,0
EU,6277,2022EU6277,TBL,Ready,18-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,6279,2022EU6279,NPL,Issued,08-Nov-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,6285,2022EU6285,KEV,Ready,05-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,6286,2022EU6286,CHS,Issued,02-Nov-2020,29-Dec-2021,1,0,0,0,0,0,0
EU,6290,2022EU6290,WRW,Ready,24-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,6302,2022EU6302,CHS,Ready,10-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,6319,2022EU6319,THT,Ready,04-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,6347,2022EU6347,WRW,Ready,17-Oct-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,6348,2022EU6348,ANK,Ready,27-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,6355,2022EU6355,TBL,Ready,09-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,6357,2022EU6357,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,6390,2022EU6390,LND,Ready,07-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,6396,2022EU6396,NPL,Ready,09-Nov-2020,13-Dec-2021,0,0,4,0,0,0,0
EU,6406,2022EU6406,ATA,Ready,10-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,6414,2022EU6414,KEV,Issued,28-Oct-2020,07-Dec-2021,4,0,0,0,0,0,0
EU,6422,2022EU6422,WRW,Ready,17-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,6487,2022EU6487,WRW,Ready,04-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,6488,2022EU6488,KEV,Ready,29-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,6494,2022EU6494,KEV,Ready,03-Nov-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,6517,2022EU6517,AKD,Ready,06-Nov-2020,10-Jan-2022,0,0,5,0,0,0,0
EU,6526,2022EU6526,VNN,Ready,01-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,6542,2022EU6542,LND,Ready,27-Oct-2020,21-Dec-2021,0,0,4,0,0,0,0
EU,6558,2022EU6558,ATA,Ready,07-Oct-2020,28-Dec-2021,0,0,4,0,0,0,0
EU,6591,2022EU6591,MDD,Issued,06-Nov-2020,11-Jan-2022,1,0,0,0,0,0,0
EU,6600,2022EU6600,BRS,Issued,09-Nov-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,6603,2022EU6603,BRS,Refused,24-Oct-2020,11-Jan-2022,0,0,0,1,0,0,0
EU,6644,2022EU6644,BKK,Ready,22-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,6653,2022EU6653,WRW,Ready,06-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,6656,2022EU6656,KEV,Ready,05-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,6676,2022EU6676,BKK,Ready,10-Nov-2020,13-Dec-2021,0,0,1,0,0,0,0
EU,6692,2022EU6692,TBL,Ready,23-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,6693,2022EU6693,THT,Ready,24-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,6702,2022EU6702,THT,Ready,30-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,6737,2022EU6737,BRS,Ready,29-Oct-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,6750,2022EU6750,WRW,Ready,09-Nov-2020,29-Dec-2021,0,0,6,0,0,0,0
EU,6756,2022EU6756,MDD,Ready,09-Nov-2020,21-Dec-2021,0,0,4,0,0,0,0
EU,6780,2022EU6780,BTS,Ready,07-Nov-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,6795,2022EU6795,BKK,Ready,08-Oct-2020,27-Dec-2021,0,0,4,0,0,0,0
EU,6796,2022EU6796,KEV,Ready,08-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,6798,2022EU6798,WRW,Ready,10-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,6851,2022EU6851,TIA,Ready,16-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,6852,2022EU6852,TBL,Issued,20-Oct-2020,09-Dec-2021,4,0,0,0,0,0,0
EU,6869,2022EU6869,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,6879,2022EU6879,NPL,Refused,12-Oct-2020,05-Jan-2022,0,0,0,1,0,0,0
EU,6896,2022EU6896,NPL,Ready,10-Oct-2020,13-Dec-2021,0,0,3,0,0,0,0
EU,6899,2022EU6899,ATA,Ready,10-Oct-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,6900,2022EU6900,WRW,Ready,08-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,6907,2022EU6907,LND,Ready,20-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,6916,2022EU6916,THT,Ready,07-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
